Country,Year,Happiness Score,GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Corruption
Singapore,2011,6.561041831970215,11.30538558959961,0.9044739007949829,72.4800033569336,0.8218163251876831,-0.15328861773014069,0.09892445057630539
Gabon,2011,4.255400657653809,9.557162284851074,0.6527015566825867,54.459999084472656,0.7718719244003296,-0.21101577579975128,0.8508309125900269
Belarus,2011,5.225307941436768,9.81323528289795,0.9098877906799316,62.86000061035156,0.6560108661651611,-0.1714959442615509,0.6719386577606201
Uganda,2011,4.826001167297363,7.598933219909668,0.8817513585090637,52.939998626708984,0.7329739928245544,0.028986118733882904,0.8301239013671875
Chile,2011,6.526334762573242,10.013404846191406,0.8190788626670837,68.68000030517578,0.7007341384887695,0.10566402226686478,0.7527555227279663
Kenya,2011,4.405310153961182,8.249103546142578,0.8463075757026672,54.02000045776367,0.7086591720581055,0.012076977640390396,0.9226641654968262
Laos,2011,4.703749656677246,8.537691116333008,0.6908777952194214,57.779998779296875,0.8816338181495667,0.4569655656814575,0.587321937084198
Kosovo,2011,4.859501838684082,8.992258071899414,0.7591015696525574,,0.5889787673950195,0.006247061304748058,0.9192119836807251
Lithuania,2011,5.432437419891357,10.164642333984375,0.9114112854003906,64.5,0.5657972693443298,-0.15154652297496796,0.9635116457939148
Rwanda,2011,4.09743595123291,7.342397212982178,0.569859504699707,56.5,0.8290361762046814,-0.038137342780828476,0.16147466003894806
Lesotho,2011,4.897514820098877,7.785040378570557,0.8240853548049927,41.52000045776367,0.6182597279548645,-0.08922885358333588,0.7676756381988525
Saudi Arabia,2011,6.699789524078369,10.693171501159668,0.8296336531639099,62.400001525878906,0.603455662727356,-0.14150281250476837,
Turkmenistan,2011,5.791754722595215,9.146244049072266,0.9644187092781067,60.41999816894531,,0.018015824258327484,
Lebanon,2011,5.1875715255737305,9.86354923248291,0.7329146265983582,65.45999908447266,0.6571060419082642,0.00044869992416352034,0.9105608463287354
Algeria,2011,5.31719446182251,9.315958023071289,0.8102344870567322,65.5999984741211,0.5295612812042236,-0.18508440256118774,0.637981653213501
Finland,2011,7.354225158691406,10.754190444946289,0.9378568530082703,69.81999969482422,0.9364483952522278,0.09721682220697403,0.3195931911468506
Taiwan Province of China,2011,6.308915138244629,10.693416595458984,0.8625207543373108,,0.7614881992340088,0.03188676759600639,0.7545843124389648
Senegal,2011,3.8342015743255615,7.934118270874023,0.6024093627929688,57.0,0.6408903002738953,-0.1645192801952362,0.8698939681053162
Latvia,2011,4.966811656951904,10.004119873046875,0.8360424637794495,64.5999984741211,0.5644644498825073,-0.004240888636559248,0.9342555999755859
China,2011,5.03720760345459,9.177826881408691,0.7871711850166321,66.95999908447266,0.8241623640060425,-0.18927115201950073,
Kyrgyzstan,2011,4.921049118041992,8.374398231506348,0.8914040923118591,62.02000045776367,0.7478084564208984,-0.15682868659496307,0.932496964931488
Burkina Faso,2011,4.785367488861084,7.450127601623535,0.7095281481742859,51.63999938964844,0.7245684862136841,-0.10341572016477585,0.7067983746528625
France,2011,6.9591851234436035,10.665750503540039,0.9212855696678162,71.30000305175781,0.9033666253089905,-0.10629869997501373,0.6266245245933533
Serbia,2011,4.815186500549316,9.610893249511719,0.7732106447219849,65.83999633789062,0.4404582977294922,-0.1884370595216751,0.9769173860549927
Kuwait,2011,6.377699375152588,11.024463653564453,0.8819119930267334,69.4000015258789,0.768603503704071,,0.5604239106178284
Sierra Leone,2011,4.501643657684326,7.279659271240234,0.7815809845924377,48.18000030517578,0.7697381377220154,0.0040960474871098995,0.854646623134613
Bangladesh,2011,4.985649108886719,8.180617332458496,0.6064590215682983,61.720001220703125,0.8379953503608704,-0.08303974568843842,0.7570026516914368
Kazakhstan,2011,5.735662937164307,9.9974365234375,0.9049713611602783,61.0,0.8778880834579468,-0.2390279918909073,0.8017241954803467
North Macedonia,2011,4.89818000793457,9.533145904541016,0.7843000888824463,64.9800033569336,0.6074632406234741,-0.09155626595020294,0.8650624752044678
Jordan,2011,5.539327621459961,9.383052825927734,0.8779187798500061,66.87999725341797,0.7595645189285278,-0.15262670814990997,
United Arab Emirates,2011,7.118701457977295,10.965006828308105,0.8813689351081848,65.16000366210938,0.889463484287262,0.06471939384937286,
Iran,2011,4.767507076263428,9.635751724243164,0.5822370648384094,65.13999938964844,0.7975736856460571,0.19074559211730957,0.6645815372467041
Benin,2011,3.870279550552368,7.876235485076904,0.47749438881874084,53.2599983215332,0.7729187607765198,-0.1420966237783432,0.8494722247123718
Sri Lanka,2011,4.180569171905518,9.229196548461914,0.8419384360313416,64.68000030517578,0.8226372599601746,0.13928616046905518,0.7603006958961487
Greece,2011,5.372039794921875,10.319510459899902,0.8515549898147583,70.08000183105469,0.5281259417533875,-0.31896546483039856,0.9411525130271912
Indonesia,2011,5.172608375549316,9.060741424560547,0.8249770402908325,61.41999816894531,0.8782871961593628,0.43567702174186707,0.96229487657547
India,2011,4.634871482849121,8.3834867477417,0.5525931119918823,57.65999984741211,0.8375516533851624,-0.0397469662129879,0.9077935218811035
State of Palestine,2011,4.751219749450684,8.451590538024902,0.7508322596549988,,0.5218892693519592,-0.12774688005447388,0.7502076029777527
Cameroon,2011,4.433885097503662,8.106182098388672,0.7379928231239319,50.040000915527344,0.8166937828063965,-0.035087499767541885,0.8696156740188599
Hungary,2011,4.9176025390625,10.126842498779297,0.8936622142791748,65.95999908447266,0.6311001181602478,-0.09276524186134338,0.9399080276489258
Burundi,2011,3.7058942317962646,6.694147109985352,0.4222400188446045,51.52000045776367,0.4898630380630493,-0.059414733201265335,0.6771076917648315
Sudan,2011,4.314456462860107,8.526615142822266,0.8177856206893921,57.939998626708984,0.5825387835502625,-0.049595385789871216,0.6625194549560547
Guatemala,2011,5.743353843688965,8.923148155212402,0.7681124210357666,60.380001068115234,0.7629631161689758,0.006158425938338041,0.8630393743515015
Hong Kong S.A.R. of China,2011,5.474010944366455,10.886909484863281,0.8460601568222046,,0.8943301439285278,0.2301720529794693,0.2448865920305252
