Country,Year,Happiness Score,GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Corruption
Czechia,2010,6.249617576599121,10.418797492980957,0.9341611266136169,67.69999694824219,0.7791122198104858,-0.045746948570013046,0.9259641170501709
Montenegro,2010,5.45503044128418,9.727189064025879,0.8045493364334106,66.19999694824219,0.5521036982536316,-0.20988965034484863,0.7572072148323059
Morocco,2010,4.383247375488281,8.672807693481445,,62.5,0.6629003882408142,-0.15965025126934052,0.9004530906677246
Dominican Republic,2010,4.735021114349365,9.447546005249023,0.8599693179130554,64.4000015258789,0.8239028453826904,-0.07742469012737274,0.7797421216964722
Djibouti,2010,5.005810737609863,7.934187412261963,,54.599998474121094,0.7637303471565247,-0.0689530223608017,0.5969102382659912
Botswana,2010,3.5530202388763428,9.4456787109375,0.8656247854232788,50.599998474121094,0.826219379901886,-0.13816560804843903,0.8139854073524475
Kosovo,2010,5.176601409912109,8.939566612243652,0.7079588770866394,,0.45144379138946533,0.1736059933900833,0.9672717452049255
Jordan,2010,5.569942474365234,9.38150691986084,0.9179888963699341,66.69999694824219,0.7880731225013733,-0.054138634353876114,
Hungary,2010,4.725132465362549,10.105512619018555,0.8956937193870544,65.80000305175781,0.5138353705406189,-0.14876627922058105,0.9832760095596313
Zimbabwe,2010,4.681569576263428,7.495286464691162,0.8566378355026245,45.20000076293945,0.6647182106971741,-0.07765089720487595,0.8283607959747314
Bolivia,2010,5.780620098114014,8.779529571533203,0.8071855902671814,61.70000076293945,0.7033410668373108,-0.06983974575996399,0.7813425064086914
Kazakhstan,2010,5.514286518096924,9.940361976623535,0.9037864804267883,60.400001525878906,0.7848518490791321,-0.21868887543678284,0.8227036595344543
Austria,2010,7.30267858505249,10.85598373413086,0.914193332195282,69.9000015258789,0.8959797620773315,0.1269243061542511,0.5461448431015015
Kyrgyzstan,2010,4.996410846710205,8.32871150970459,0.8853629231452942,61.599998474121094,0.7200511693954468,-0.07384706288576126,0.9257935881614685
Nepal,2010,4.349675178527832,7.894578456878662,0.7790380716323853,59.900001525878906,0.5190626382827759,0.08053112030029297,0.910801887512207
Belarus,2010,5.525923252105713,9.758502006530762,0.9180001616477966,62.29999923706055,0.7000644207000732,-0.16604581475257874,0.7061206102371216
Guatemala,2010,6.289748668670654,8.90054702758789,0.8590524792671204,60.099998474121094,0.6958629488945007,0.16353128850460052,0.7948353886604309
Netherlands,2010,7.501875877380371,10.859633445739746,0.9565368890762329,70.9000015258789,0.9214482307434082,0.34531956911087036,0.3985918462276459
New Zealand,2010,7.223756313323975,10.534310340881348,0.975642204284668,69.80000305175781,0.9177525043487549,0.2492893636226654,0.3207481801509857
Denmark,2010,7.770515441894531,10.836152076721191,0.9749770760536194,69.4000015258789,0.9436308145523071,0.2382713258266449,0.17489609122276306
France,2010,6.797901153564453,10.648887634277344,0.9429547786712646,71.19999694824219,0.8497021794319153,-0.10735141485929489,0.622954249382019
Honduras,2010,5.86613130569458,8.474308967590332,0.8029389977455139,62.29999923706055,0.6455284953117371,0.10421539843082428,0.8199400901794434
Hong Kong S.A.R. of China,2010,5.642834663391113,10.846611022949219,0.85731440782547,,0.8904176950454712,0.3276064991950989,0.25577542185783386
Kenya,2010,4.255859375,8.225715637207031,0.8053264617919922,53.5,0.6354572176933289,0.008284986019134521,0.917921245098114
Nicaragua,2010,5.686699390411377,8.430953979492188,0.8631515502929688,64.69999694824219,0.7917733192443848,0.016336319968104362,0.8017289042472839
Thailand,2010,6.216702938079834,9.559039115905762,0.8976512551307678,67.0999984741211,0.8596364259719849,0.5339287519454956,0.916693389415741
Kuwait,2010,6.798151016235352,10.998427391052246,0.8927223086357117,69.19999694824219,0.7030197381973267,-0.037051040679216385,0.4861114025115967
Australia,2010,7.450047016143799,10.713648796081543,0.9545195698738098,70.19999694824219,0.932058572769165,0.31312093138694763,0.3661274015903473
United Kingdom,2010,7.029364109039307,10.651843070983887,0.9550681710243225,69.4000015258789,0.841306746006012,0.39879000186920166,0.5868131518363953
Uganda,2010,4.192882061004639,7.5382399559021,0.8301554918289185,52.099998474121094,0.8006672859191895,-0.016948919743299484,0.8549919128417969
