Country,Year,Happiness Score,GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Corruption
Kuwait,2006,6.075547218322754,11.232564926147461,0.9189504384994507,68.4000015258789,0.769072413444519,-0.24076303839683533,0.32815811038017273
Kenya,2006,4.223234176635742,8.164324760437012,0.9087981581687927,51.41999816894531,0.6158861517906189,-0.031125981360673904,0.8602569699287415
Belarus,2006,5.657649993896484,9.48909854888916,0.9178986549377441,60.060001373291016,0.7070804834365845,-0.24920454621315002,0.7082747220993042
Kazakhstan,2006,5.475948333740234,9.804372787475586,0.8720888495445251,58.0,0.7305459380149841,-0.2774685323238373,0.8649824857711792
Ukraine,2006,4.803954124450684,9.41402816772461,0.852453351020813,60.91999816894531,0.6238141059875488,-0.2626537084579468,0.9294314980506897
Jamaica,2006,6.207881927490234,9.24923324584961,0.9090839624404907,66.5999984741211,0.7382360696792603,-0.008541068993508816,0.94598788022995
Uganda,2006,3.733583927154541,7.370232105255127,0.7602555155754089,48.7400016784668,0.7467228174209595,-0.04247855767607689,0.8065885901451111
Switzerland,2006,7.473252773284912,11.069194793701172,0.9513521194458008,71.16000366210938,0.9189577102661133,0.2845412790775299,0.4079314172267914
Latvia,2006,4.709502220153809,10.042186737060547,0.8844987750053406,63.099998474121094,0.6408071517944336,-0.23359952867031097,0.937048614025116
Zimbabwe,2006,3.826268434524536,7.459545135498047,0.8216555118560791,40.400001525878906,0.4311104118824005,-0.05992641672492027,0.9047569036483765
Austria,2006,7.122211456298828,10.83645248413086,0.936350405216217,69.5,0.9413823485374451,0.29843607544898987,0.49011117219924927
Nepal,2006,4.56659460067749,7.734345436096191,0.8736810684204102,59.65999984741211,0.6892958283424377,,0.8971366286277771
Togo,2006,3.2024292945861816,7.341597557067871,0.43541356921195984,50.2400016784668,0.628228485584259,-0.026758458465337753,0.8499716520309448
Mozambique,2006,4.594879627227783,6.7917304039001465,0.8787949085235596,44.81999969482422,0.6841492056846619,0.03896954283118248,0.7579991817474365
Trinidad and Tobago,2006,5.832188606262207,10.172087669372559,0.8867891430854797,61.779998779296875,0.8400887250900269,0.14134420454502106,0.9174284934997559
Laos,2006,5.076225757598877,8.233675003051758,0.8069870471954346,55.880001068115234,0.9250821471214294,0.4382924735546112,0.6878142356872559
Azerbaijan,2006,4.727870941162109,9.154187202453613,0.8544148802757263,60.58000183105469,0.7715281844139099,-0.23662327229976654,0.7741171717643738
Mali,2006,4.014075756072998,7.561395168304443,0.7611161470413208,49.939998626708984,0.5550756454467773,-0.07113522291183472,0.7610457539558411
Malaysia,2006,6.011716842651367,9.82741928100586,0.8658998012542725,65.08000183105469,0.8367657661437988,0.19849832355976105,0.7397972345352173
Malawi,2006,3.8298680782318115,7.017002582550049,0.553878903388977,45.36000061035156,0.7671416401863098,0.1748306304216385,0.6764391660690308
Lithuania,2006,5.954442977905273,10.042292594909668,0.9304399490356445,63.5,0.5672546029090881,-0.2985154986381531,0.9668786525726318
Bangladesh,2006,4.318909168243408,7.93972635269165,0.6720021963119507,59.119998931884766,0.6116642355918884,0.055184368044137955,0.7859162092208862
Lebanon,2006,4.653103828430176,9.57155704498291,0.8531510233879089,65.16000366210938,0.6701935529708862,0.06585153192281723,0.9019595384597778
Moldova,2006,5.102071285247803,8.935538291931152,0.812182605266571,59.47999954223633,0.554478108882904,-0.1669701635837555,0.9260554313659668
Madagascar,2006,3.9797513484954834,7.351137161254883,0.7111347317695618,54.13999938964844,,-0.03825784847140312,
India,2006,5.348258972167969,8.14113712310791,0.7073180675506592,55.86000061035156,0.7737370729446411,,0.8548117280006409
Ireland,2006,7.144246578216553,10.98210620880127,0.9670411348342896,69.62000274658203,0.943274736404419,0.23672200739383698,0.4728485643863678
Uzbekistan,2006,5.2323222160339355,8.255722999572754,0.9030669331550598,61.34000015258789,0.7843011617660522,-0.12214653193950653,0.6088082790374756
Ecuador,2006,5.024191379547119,9.189364433288574,0.9101884365081787,64.44000244140625,0.6710749864578247,-0.09399840980768204,0.9006866216659546
Dominican Republic,2006,5.087967872619629,9.306493759155273,0.91889888048172,65.36000061035156,0.8582414388656616,0.03515079617500305,0.7547293305397034
Cyprus,2006,6.2379584312438965,10.56758975982666,0.8782010674476624,70.16000366210938,0.8361011743545532,0.013915931805968285,0.7124689221382141
Cuba,2006,5.417868614196777,,0.9695951342582703,68.0,0.28145793080329895,,
Venezuela,2006,6.525146007537842,9.46717643737793,0.9463098645210266,65.45999908447266,0.7982808351516724,-0.03478657826781273,0.6461709141731262
El Salvador,2006,5.700929641723633,8.884818077087402,0.8784091472625732,65.12000274658203,0.6829895377159119,-0.05917594954371452,0.8065956830978394
Costa Rica,2006,7.082465171813965,9.60675048828125,0.9369380474090576,68.55999755859375,0.8824198842048645,0.05402662232518196,0.7975221872329712
Burkina Faso,2006,3.8014907836914062,7.3272247314453125,0.796405017375946,49.439998626708984,0.5883380174636841,0.029684731736779213,0.7977005839347839
China,2006,4.560495376586914,8.696139335632324,0.7470113039016724,65.66000366210938,,,
Vietnam,2006,5.293659687042236,8.553801536560059,0.8876644968986511,64.18000030517578,0.8857921361923218,-0.0034544100053608418,
Chile,2006,6.062851905822754,9.869904518127441,0.8355436325073242,67.77999877929688,0.7442919015884399,0.16342392563819885,0.6336298584938049
Chad,2006,3.434800624847412,7.369199752807617,0.72430819272995,47.08000183105469,0.30613189935684204,0.02576998807489872,0.9610737562179565
Cameroon,2006,3.851072072982788,8.089927673339844,0.6896007657051086,47.84000015258789,0.6534226536750793,-0.017281632870435715,0.9070676565170288
Colombia,2006,6.024942874908447,9.277318954467773,0.9102931022644043,66.31999969482422,0.8046618103981018,-0.017999403178691864,0.8078300356864929
Estonia,2006,5.371054649353027,10.268648147583008,0.9100643396377563,65.77999877929688,0.7485763430595398,-0.26763540506362915,0.7967226505279541
Finland,2006,7.672449111938477,10.745317459106445,0.9645628333091736,68.72000122070312,0.9685804843902588,-0.008802262134850025,0.13243018090724945
Botswana,2006,4.7393670082092285,9.494558334350586,0.8830357789993286,48.84000015258789,0.8237746357917786,-0.19809071719646454,0.7232391834259033
United Arab Emirates,2006,6.734221935272217,11.43305492401123,0.9034104347229004,64.86000061035156,0.8975570201873779,-0.04206235334277153,0.20335876941680908
Benin,2006,3.329801559448242,7.843532562255859,0.44478121399879456,51.959999084472656,0.5800693035125732,-0.011397412978112698,0.7898624539375305
Indonesia,2006,4.9469780921936035,8.839255332946777,0.7709508538246155,60.31999969482422,0.713171124458313,0.34557610750198364,0.9151200652122498
New Zealand,2006,7.305014133453369,10.540809631347656,0.9460474848747253,69.72000122070312,0.9320802688598633,0.3063199818134308,0.22422023117542267
Bolivia,2006,5.37398624420166,8.67066478729248,0.8342799544334412,60.900001525878906,0.7701347470283508,-0.04558011144399643,0.7944841980934143
Hong Kong S.A.R. of China,2006,5.5111870765686035,10.746399879455566,0.8121777176856995,,0.9098200798034668,0.1513032615184784,0.35598480701446533
Honduras,2006,5.396519660949707,8.448007583618164,0.9326767921447754,63.099998474121094,0.6502535939216614,0.08785472810268402,0.8435390591621399
Haiti,2006,3.7541561126708984,7.972617149353027,0.6938007473945618,6.71999979019165,0.4494747221469879,0.3585333824157715,0.8535064458847046
Guatemala,2006,5.901429176330566,8.849712371826172,0.8304415941238403,58.97999954223633,0.6633816957473755,0.16956815123558044,0.7060955762863159
Zambia,2006,4.8244547843933105,7.8340349197387695,0.7976645231246948,46.7599983215332,0.7209715247154236,-0.008994477801024914,0.7852813601493835
United States,2006,7.181793689727783,10.920784950256348,0.9645717740058899,66.77999877929688,0.911496102809906,,0.6003086566925049
Ghana,2006,4.535019874572754,8.0670166015625,0.7282699942588806,52.540000915527344,0.8492833971977234,0.21154314279556274,0.8140704035758972
Georgia,2006,3.6751084327697754,8.993415832519531,0.6466359496116638,63.29999923706055,0.5525926351547241,-0.26984626054763794,0.7519336342811584
France,2006,6.582700252532959,10.654029846191406,0.9439290761947632,70.80000305175781,0.7891207337379456,0.12220636755228043,0.6992701292037964
Uruguay,2006,5.785868167877197,9.629241943359375,0.9118768572807312,66.77999877929688,0.8065792322158813,-0.12203281372785568,0.4766271114349365
Israel,2006,7.173417091369629,10.359241485595703,0.927078902721405,71.08000183105469,0.8166528344154358,,0.9053747653961182
Nicaragua,2006,4.460158348083496,8.395245552062988,0.8771701455116272,64.30000305175781,0.745456337928772,0.007597656920552254,0.8443913459777832
Kyrgyzstan,2006,4.641398906707764,8.185375213623047,0.8441365361213684,59.91999816894531,0.6775716543197632,-0.14221681654453278,0.8786334991455078
Cambodia,2006,3.568744659423828,7.746443271636963,0.7930814623832703,57.63999938964844,,0.2534804046154022,0.8291811347007751
South Africa,2006,5.083986759185791,9.455392837524414,0.913030207157135,46.0,0.6487628817558289,-0.09189330786466599,
Slovenia,2006,5.811264514923096,10.398571968078613,0.9360752105712891,68.55999755859375,0.9358242154121399,0.03899620845913887,0.7077978849411011
Norway,2006,7.415682315826416,11.048457145690918,0.9585112929344177,69.4000015258789,0.9595327377319336,0.10274429619312286,0.3971501290798187
Slovakia,2006,5.264676570892334,9.986261367797852,0.9535792469978333,65.62000274658203,0.5424796938896179,-0.05125242844223976,0.9457312822341919
Taiwan Province of China,2006,6.189050197601318,10.601690292358398,0.882246196269989,68.68000030517578,0.6299096345901489,-0.03314639627933502,0.8458498120307922
Sierra Leone,2006,3.6281850337982178,7.13428258895874,0.5613559484481812,46.279998779296875,0.6790010929107666,0.0995064377784729,0.8361660838127136
Panama,2006,6.127988338470459,9.770547866821289,0.9509803652763367,66.86000061035156,0.8820472359657288,-0.05102113261818886,0.9117559194564819
Senegal,2006,4.417352676391602,7.929926872253418,0.760252058506012,55.5,0.7357235550880432,-0.056021299213171005,0.8053291440010071
Paraguay,2006,4.730082035064697,9.153956413269043,0.8954277634620667,64.87999725341797,0.6910216808319092,0.058419059962034225,0.8409891724586487
Rwanda,2006,4.214703559875488,7.086945056915283,0.7175833582878113,53.5,0.9154808521270752,,0.2986435294151306
Armenia,2006,4.289310932159424,9.02084732055664,0.6818767786026001,63.84000015258789,0.5201978087425232,-0.23220308125019073,0.8495131134986877
Tajikistan,2006,4.613099098205566,7.590978145599365,0.7238407731056213,60.5,0.701759934425354,-0.09266966581344604,0.7681551575660706
Russia,2006,4.963742733001709,9.987711906433105,0.8947073817253113,58.7400016784668,0.6433882117271423,-0.30996647477149963,0.9351017475128174
Argentina,2006,6.312925338745117,9.936885833740234,0.9384627938270569,65.81999969482422,0.7330036759376526,-0.15991608798503876,0.851799488067627
Tanzania,2006,3.9224841594696045,7.459784984588623,0.7829161882400513,50.7599983215332,0.7868585586547852,-0.02690478041768074,0.6491047739982605
Peru,2006,4.810845375061035,8.979471206665039,0.8746495842933655,66.45999908447266,0.667579174041748,-0.07327710092067719,0.8953478336334229
Portugal,2006,5.405246257781982,10.358528137207031,0.905289888381958,68.33999633789062,0.8820680975914001,-0.18243730068206787,0.880059003829956
South Korea,2006,5.332177639007568,10.308636665344238,0.7754989266395569,70.0199966430664,0.7152417302131653,-0.05584229156374931,0.7986151576042175
Nigeria,2006,4.70974588394165,8.313640594482422,0.7351785898208618,50.220001220703125,0.6491397619247437,0.08353837579488754,0.8707489967346191
Singapore,2006,6.462702751159668,11.166998863220215,0.9043288826942444,71.58000183105469,0.7568735480308533,0.13367129862308502,
State of Palestine,2006,4.716387748718262,8.201192855834961,0.8179454207420349,61.779998779296875,0.5465064644813538,,0.8578239679336548
Niger,2006,3.7369518280029297,6.872498035430908,0.6771655082702637,50.13999938964844,0.7503363490104675,0.07644841820001602,0.7549753785133362
Sri Lanka,2006,4.344610691070557,8.945660591125488,0.8635987043380737,62.279998779296875,0.7238476276397705,0.05724788084626198,0.8377847671508789
Thailand,2006,5.885432720184326,9.452481269836426,0.8943266272544861,66.37999725341797,0.86319500207901,0.3289078176021576,0.9347454905509949
Philippines,2006,4.66994571685791,8.561695098876953,0.79531329870224,61.36000061035156,0.8282731175422668,0.060995809733867645,0.8412988185882568
