Country,Year,Happiness Score,GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Corruption
Czechia,2007,6.500194072723389,10.432827949523926,0.8997790217399597,67.33999633789062,0.7989493608474731,-0.0671657845377922,0.9278714656829834
Guyana,2007,5.992826461791992,9.088530540466309,0.8487651944160461,56.2400016784668,0.6940056681632996,0.08467414230108261,0.8355690836906433
Chile,2007,5.697929859161377,9.910489082336426,0.8146209716796875,67.95999908447266,0.6619051098823547,0.23868052661418915,0.7226705551147461
Honduras,2007,5.097154140472412,8.485170364379883,0.8188685774803162,62.900001525878906,0.6756309866905212,0.2290196418762207,0.825974702835083
State of Palestine,2007,4.1510539054870605,8.180532455444336,0.7118186354637146,61.897499084472656,0.3652961552143097,-0.07968557626008987,0.8441804051399231
Bulgaria,2007,3.8437979221343994,9.74639892578125,0.8315076231956482,64.77999877929688,0.565786600112915,-0.14341585338115692,0.9760610461235046
Bolivia,2007,5.628419399261475,8.697794914245605,0.7961364984512329,61.099998474121094,0.7799352407455444,-0.0007252562209032476,0.8169939517974854
Tajikistan,2007,4.4316086769104,7.647697448730469,0.726655125617981,60.599998474121094,0.8183550238609314,-0.003961680922657251,0.6585198044776917
Hungary,2007,4.953917026519775,10.147514343261719,0.9306538701057434,65.31999969482422,0.5384981036186218,-0.16423052549362183,0.89517742395401
Zambia,2007,3.998293161392212,7.87892484664917,0.6879892349243164,47.41999816894531,0.6820050477981567,-0.06939275562763214,0.9479144215583801
United Kingdom,2007,6.801930904388428,10.69880485534668,0.9698696732521057,69.22000122070312,0.8383316397666931,0.33205926418304443,0.4980934262275696
Russia,2007,5.222867488861084,10.071002960205078,0.8846563696861267,59.18000030517578,0.5925697088241577,-0.287217378616333,0.9334641098976135
Chad,2007,4.141326904296875,7.367519378662109,0.4789508581161499,47.459999084472656,0.29461178183555603,-0.013499531894922256,0.8736096024513245
Guatemala,2007,6.329581260681152,8.891402244567871,0.8663970828056335,59.2599983215332,0.6275869607925415,0.13309626281261444,0.8097426295280457
Nicaragua,2007,4.944090843200684,8.430822372436523,0.8662130236625671,64.4000015258789,0.8355597257614136,0.1383071392774582,0.825798511505127
Central African Republic,2007,4.160129547119141,6.945773601531982,0.532296895980835,41.47999954223633,0.6628710031509399,0.08294988423585892,0.7821307182312012
Iran,2007,5.336371421813965,9.594892501831055,0.7175921201705933,64.58000183105469,0.5326198935508728,0.045288000255823135,0.8716439604759216
