Country,Year,Happiness Score,GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Corruption
Guinea,2020,4.972168445587158,7.864849090576172,0.7319285273551941,53.75,0.5981076955795288,0.07844743132591248,0.7904626727104187
Uruguay,2020,6.309681415557861,9.990978240966797,0.9210703372955322,67.5,0.9077619314193726,-0.09145216643810272,0.49100783467292786
El Salvador,2020,5.4619269371032715,9.020057678222656,0.6956243515014648,65.25,0.9239448308944702,-0.129365935921669,0.5830363631248474
Kazakhstan,2020,6.168269157409668,10.140987396240234,0.966448962688446,65.4000015258789,0.8721001148223877,-0.06033177301287651,0.6607988476753235
Gabon,2020,4.886549949645996,9.539880752563477,0.701217532157898,57.92499923706055,0.5283749103546143,-0.19180285930633545,0.7887093424797058
Kenya,2020,4.546584129333496,8.411473274230957,0.6737176179885864,58.099998474121094,0.7020344734191895,0.2543826699256897,0.8365160226821899
Mauritius,2020,6.015300273895264,9.914636611938477,0.8925659656524658,63.875,0.8425980806350708,-0.036158978939056396,0.771790087223053
Jamaica,2020,5.424990653991699,9.126757621765137,0.8695536851882935,66.5999984741211,0.8647778034210205,-0.14951790869235992,0.8364131450653076
Malaysia,2020,6.0141987800598145,10.159329414367676,0.7968953847885132,65.67500305175781,0.8778592348098755,0.09775994718074799,0.7469975352287292
Kosovo,2020,6.294414043426514,9.278607368469238,0.7923744916915894,,0.8798375725746155,0.3043653070926666,0.9098938703536987
Estonia,2020,6.452563762664795,10.48802661895752,0.9577704668045044,69.42500305175781,0.9542005658149719,-0.0884270891547203,0.39783477783203125
Mexico,2020,5.964221000671387,9.816184997558594,0.7788162231445312,65.80000305175781,0.8733469843864441,-0.12529471516609192,0.778165876865387
Latvia,2020,6.229008674621582,10.327725410461426,0.9280121922492981,66.30000305175781,0.8201116919517517,-0.08357980847358704,0.808821976184845
Lithuania,2020,6.391378879547119,10.523160934448242,0.952544093132019,67.05000305175781,0.8240605592727661,-0.12725351750850677,0.829204797744751
Bahrain,2020,6.173175811767578,10.775781631469727,0.8477450609207153,65.82499694824219,0.9452325701713562,0.11702514439821243,
Zimbabwe,2020,3.159802198410034,7.596050262451172,0.7172426581382751,53.57500076293945,0.6433029770851135,0.006313191261142492,0.7885227799415588
France,2020,6.714111804962158,10.650960922241211,0.9473540186882019,72.19999694824219,0.8233863115310669,-0.17369341850280762,0.5646405816078186
Turkiye,2020,4.861554145812988,10.256718635559082,0.8567302227020264,68.57499694824219,0.5103858709335327,-0.11742627620697021,0.7744171619415283
Bangladesh,2020,5.27998685836792,8.62898063659668,0.7393379211425781,64.42500305175781,0.7774671912193298,-0.022515790536999702,0.7416591644287109
Uganda,2020,4.640909671783447,7.714449882507324,0.8004611730575562,58.67499923706055,0.6874821186065674,0.14327597618103027,0.8775872588157654
Finland,2020,7.889349937438965,10.767303466796875,0.9616207480430603,71.07499694824219,0.9624236822128296,-0.12101824581623077,0.16363589465618134
Japan,2020,6.1179633140563965,10.595020294189453,0.8872491121292114,74.2249984741211,0.806036114692688,-0.2639869451522827,0.6086985468864441
Sri Lanka,2020,4.778489112854004,9.480043411254883,0.8424999713897705,67.0999984741211,0.8034848570823669,-0.048394184559583664,0.7684542536735535
Vietnam,2020,5.462341785430908,9.254416465759277,0.7645096182823181,65.4000015258789,0.9447070360183716,0.06584843248128891,0.7911338210105896
