Country,Year,Happiness Score,GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Corruption
Uzbekistan,2016,5.892539024353027,8.80446720123291,0.9451021552085876,63.79999923706055,0.9838030338287354,0.20208479464054108,
Lesotho,2016,3.8082048892974854,7.896602630615234,0.7980592846870422,42.25,0.7294898629188538,-0.09663759917020798,0.7428733706474304
Germany,2016,6.873763084411621,10.856682777404785,0.9060292840003967,70.30000305175781,0.8705150485038757,0.1439991295337677,0.4459221363067627
Cambodia,2016,4.461259365081787,8.232682228088379,0.7459012269973755,60.900001525878906,0.9578214883804321,0.07338907569646835,0.8404168486595154
Singapore,2016,6.033480644226074,11.420218467712402,0.9251282215118408,73.30000305175781,0.9037356376647949,0.13801676034927368,0.04731115326285362
Kuwait,2016,5.947194576263428,10.886990547180176,0.8452220559120178,70.17500305175781,0.8409671783447266,-0.0779137909412384,
Argentina,2016,6.427221298217773,10.051456451416016,0.8828191161155701,66.94999694824219,0.8477022051811218,-0.19543281197547913,0.8509244918823242
Central African Republic,2016,2.693061113357544,6.707346439361572,0.2901841700077057,44.75,0.6240565180778503,0.03731833025813103,0.8590730428695679
Australia,2016,7.250080108642578,10.781229019165039,0.9423342347145081,70.67500305175781,0.9223157167434692,0.23496674001216888,0.39854511618614197
Kazakhstan,2016,5.5335516929626465,10.09455680847168,0.9278106689453125,63.79999923706055,0.7828055620193481,-0.03976977616548538,0.7020166516304016
Ethiopia,2016,4.297848701477051,7.5307416915893555,0.7187187075614929,58.70000076293945,0.7443076968193054,0.03805666044354439,0.702880859375
Albania,2016,4.511100769042969,9.41687297821045,0.6384114623069763,69.0250015258789,0.7298189401626587,-0.018664082512259483,0.901070773601532
Mongolia,2016,5.056999683380127,9.310995101928711,0.9474893808364868,60.0,0.759740948677063,0.08592727780342102,0.9004521369934082
Guatemala,2016,6.358916282653809,9.012626647949219,0.8112354874610901,61.70000076293945,0.8626757264137268,0.008661611936986446,0.812030017375946
Canada,2016,7.244845867156982,10.76759147644043,0.9243925213813782,71.1500015258789,0.9124239087104797,0.20725075900554657,0.3850904405117035
Czechia,2016,6.735627174377441,10.51907730102539,0.9305928945541382,68.42500305175781,0.850328266620636,-0.20161159336566925,0.9004307389259338
Lebanon,2016,5.270723819732666,9.755462646484375,0.8278859257698059,65.7750015258789,0.6573574542999268,0.023057812824845314,0.8531144857406616
South Africa,2016,4.769739627838135,9.535627365112305,0.8753897547721863,54.625,0.7741364240646362,-0.07957711070775986,0.8128589987754822
Philippines,2016,5.430832862854004,8.938013076782227,0.8212987184524536,61.92499923706055,0.9075957536697388,-0.07314895838499069,0.791962206363678
Zambia,2016,4.347543716430664,8.126893043518066,0.7670466303825378,53.125,0.8115745186805725,0.12204237282276154,0.7706435918807983
Romania,2016,5.968870639801025,10.117111206054688,0.8092291951179504,66.42500305175781,0.8217206001281738,-0.11766441911458969,0.9490445256233215
Ecuador,2016,6.1154375076293945,9.357709884643555,0.8423520922660828,67.75,0.846336305141449,-0.018545445054769516,0.7740841507911682
Nicaragua,2016,6.012739658355713,8.654230117797852,0.8527024388313293,65.2750015258789,0.7165342569351196,0.037869926542043686,0.7314649224281311
Moldova,2016,5.577784061431885,9.30005168914795,0.8373214602470398,63.29999923706055,0.5573694705963135,-0.050467055290937424,0.969482958316803
Costa Rica,2016,7.135617733001709,9.880914688110352,0.9007012844085693,70.0,0.8729719519615173,-0.0395750030875206,0.7805620431900024
Iceland,2016,7.510034561157227,10.908992767333984,0.9849400520324707,71.92500305175781,0.9516095519065857,0.27607113122940063,0.7192995548248291
Congo (Kinshasa),2016,4.52193546295166,6.928858280181885,0.8641545176506042,52.82500076293945,0.6373667120933533,-0.023077189922332764,0.8749996423721313
Benin,2016,4.007357597351074,7.958364009857178,0.49281585216522217,54.599998474121094,0.779795229434967,-0.06447553634643555,0.837715744972229
